source_id,predicted_spec_class,predicted_evolution_stage,router_label,gauss_label,model_score,host_posterior,host_log_lr,similarity,final_score,priority_tier,reason_code,router_similarity,router_log_posterior,posterior_margin,ra,dec,teff_gspphot,logg_gspphot,radius_gspphot
432750669838235648,M,dwarf,M_dwarf,M,0.9986058561251765,0.9986058561251765,6.574079645312247,,0.7779139619215124,HIGH,HOST_SCORING,0.1856854825830366,-4.052156936418347,5.035707700307681,44.071182,43.677654,2963.0667,5.0335,0.2215
342802853386881408,M,dwarf,M_dwarf,M,0.9905760178320187,0.9905760178320187,4.655028875406239,,0.7716587178911425,HIGH,HOST_SCORING,0.2139539659457449,-1.1848484988595307,5.699121957658576,28.08711,38.02799,3094.2168,4.9936,0.2602
257543659456732160,M,dwarf,M_dwarf,M,0.9766157465355714,0.9766157465355714,3.732030408356015,,0.76078366655121,HIGH,HOST_SCORING,0.2317803792020878,0.07121175166138682,5.911337668723494,70.40059,48.712708,3166.3599,4.9903,0.2676
329380560894228736,M,dwarf,M_dwarf,M,0.9698422410156633,0.9698422410156633,3.4706911839960464,,0.7555071057512016,HIGH,HOST_SCORING,0.2389942460650566,0.49436320542988943,5.970697648730798,32.526802,34.919453,3185.3464,4.965,0.2919
632645972577236608,M,dwarf,M_dwarf,M,0.9585118208615566,0.9585118208615566,3.1399733484523846,,0.7466807084511525,HIGH,HOST_SCORING,0.24915485840504722,1.0231352499268067,6.035881588376849,140.57147,18.65074,3209.221,4.9204,0.3362
412783469966211456,K,dwarf,K_dwarf,K,0.9426978516584089,0.9426978516584089,2.8004077035852757,,0.7415261301145044,HIGH,HOST_SCORING,0.3781549871353815,3.7783856471042285,1.014366297502784,23.963734,56.698196,5047.193,4.4938,0.8951
142224616488164096,M,dwarf,M_dwarf,M,0.9367935086659949,0.9367935086659949,2.6960558761365485,,0.7297621432508099,HIGH,HOST_SCORING,0.26386691017013847,1.6724694520758114,6.081856897374685,44.17852,37.058235,3247.4524,4.8898,0.3627
303350039722742144,M,dwarf,M_dwarf,M,0.9275933223416494,0.9275933223416494,2.550294878511345,,0.6936913901799789,HIGH,HOST_SCORING,0.26544491423112593,1.735067822823226,6.069398199714424,24.016857,30.775463,3264.505,4.9431,0.3159
1077819195369141248,M,dwarf,M_dwarf,M,0.9913960476057031,0.9913960476057031,4.746892420482019,,0.6910030451811751,HIGH,HOST_SCORING,0.21104224510322828,-1.4238399832391173,5.669545243803716,153.45276,72.493935,3093.9468,5.0332,0.2292
289747564759787008,M,dwarf,M_dwarf,M,0.8769974624879755,0.8769974624879755,1.9642991136290613,,0.6831810232781328,HIGH,HOST_SCORING,0.2950157634105102,2.7087196140991456,6.082324340757632,20.480513,22.23284,3319.086,4.8311,0.4161
753537035533072128,M,dwarf,M_dwarf,M,0.9788930333083781,0.9788930333083781,3.8368192144401014,,0.6822884442159395,HIGH,HOST_SCORING,0.2267798654545022,-0.24862666654997279,5.875929183984091,152.5762,35.47878,3162.295,5.0337,0.2336
2033131518141700096,M,dwarf,M_dwarf,M,0.9753304606777444,0.9753304606777444,3.677207090835539,,0.6798053310923878,HIGH,HOST_SCORING,0.2313363756111853,0.04373174785907752,5.908532033069292,295.0301,31.184376,3172.8154,5.0138,0.2487
285598145316151296,M,dwarf,M_dwarf,M,0.9709848503723103,0.9709848503723103,3.510492771543947,,0.6767764407095003,HIGH,HOST_SCORING,0.2355380604247369,0.2969773824400632,5.9429021238515904,79.714096,61.75936,3185.4233,5.0042,0.2582
2012920192316396672,M,dwarf,M_dwarf,M,0.9706285324459224,0.9706285324459224,3.4979201214931286,,0.6765280871148079,HIGH,HOST_SCORING,0.2338255779523136,0.19557616655360688,5.93320271630194,355.30667,61.890873,3187.9495,5.028,0.2395
336691149284794368,M,dwarf,M_dwarf,M,0.8664075932475513,0.8664075932475513,1.8695620359824439,,0.6749315151398425,HIGH,HOST_SCORING,0.29808332563681667,2.7914687077226774,6.068711309895699,41.403404,41.015488,3331.2104,4.8658,0.3879
1308268650638218752,M,dwarf,M_dwarf,M,0.9671988322876063,0.9671988322876063,3.383939976243603,,0.6741375861044615,HIGH,HOST_SCORING,0.2367951910859199,0.36987789455793996,5.949148034328406,253.08449,29.592386,3196.2102,5.0205,0.2448
959964880451517568,M,dwarf,M_dwarf,M,0.7658068788789708,0.7658068788789708,1.1847839426902385,,0.6693152121402205,HIGH,HOST_SCORING,0.3377945688992306,3.64238848441854,5.938922178724868,94.34957,41.658176,3408.1907,4.8464,0.4054
2914878340241536,M,dwarf,M_dwarf,M,0.8591004646430126,0.8591004646430126,1.8078387492725376,,0.6692392619569068,HIGH,HOST_SCORING,0.2947970465109468,2.7027068157366023,6.055043938470191,48.899395,4.3199725,3336.3276,4.9195,0.3432
1647239323747426048,M,dwarf,M_dwarf,M,0.998396655486326,0.998396655486326,6.434058879125411,,0.6680471701190104,HIGH,HOST_SCORING,0.18518710088524062,-4.115822514587359,5.246577765310988,235.56238,68.706535,2993.3215,5.1293,0.1708
1113846961597207808,M,dwarf,M_dwarf,M,0.9503917691425857,0.9503917691425857,2.9527175234874186,,0.6624230630923822,HIGH,HOST_SCORING,0.2496409358064963,1.0466552764663075,6.016754221413249,92.886795,72.45665,3230.0405,4.9894,0.2727
1605198298364601088,K,dwarf,K_dwarf,K,0.9031467389029326,0.9031467389029326,2.2326879808556246,,0.6563618924977063,HIGH,HOST_SCORING,0.5312138203802729,4.741055073738101,7.7202657645805495,218.36887,52.909893,4666.703,4.5354,0.7814
417872314714045056,K,dwarf,K_dwarf,K,0.8295709389628781,0.8295709389628781,1.5825894802755958,,0.6462357614520821,HIGH,HOST_SCORING,0.5163139511939138,4.691638741986381,6.706692969061599,10.434837,53.9464,4422.3076,4.6206,0.6955
460225472553171840,M,dwarf,M_dwarf,M,0.9875925428911708,0.9875925428911708,4.3769725351055815,,0.6419351528792611,HIGH,HOST_SCORING,0.21887184846900573,-0.8045333944057282,5.767896179503957,46.226887,57.003593,3094.8115,4.9044,0.3386
1880939115778335104,M,dwarf,M_dwarf,M,0.8163623168957793,0.8163623168957793,1.4918935694298403,,0.6359462448618121,HIGH,HOST_SCORING,0.31616389651224647,3.224827838637959,6.014878214729776,338.75793,26.823578,3371.01,4.8722,0.3817
1080596080704482688,M,dwarf,M_dwarf,M,0.9122717954752105,0.9122717954752105,2.3416945170188814,,0.6358534414462217,HIGH,HOST_SCORING,0.26325764453353023,1.6479622165857806,5.985121186772323,171.79823,76.425,3271.595,4.9873,0.2514
20599968821903872,M,dwarf,M_dwarf,M,0.8831406841945042,0.8831406841945042,2.0225137308745236,,0.6155490568835694,HIGH,HOST_SCORING,0.2845085772584074,2.4017403918815288,6.06907660235667,41.99214,8.477943,3314.6174,4.9332,0.33
1467945536018806144,M,dwarf,M_dwarf,M,0.9894326057275686,0.9894326057275686,4.539358404867494,,0.6109746340367737,HIGH,HOST_SCORING,0.21633874881101317,-0.9968883131389954,5.735310844132375,196.4059,34.144447,3092.7786,4.9468,0.3032
1575553540733945088,K,dwarf,K_dwarf,K,0.8987967593086766,0.8987967593086766,2.1839261557469167,,0.6049405516332605,HIGH,HOST_SCORING,0.5807574382138442,4.869879500587215,7.9406957102849365,180.09383,58.006832,4646.064,4.5797,0.7481
395389226074355072,M,dwarf,M_dwarf,M,0.9761006843441907,0.9761006843441907,3.709715916401804,,0.6027421725825377,HIGH,HOST_SCORING,0.2320062331098256,0.08512359757327603,5.912976044597119,2.749503,51.223904,3168.537,4.9943,0.2643
940039595155578240,M,dwarf,M_dwarf,M,0.997774863627521,0.997774863627521,6.105709458573324,,0.5914809391583945,HIGH,HOST_SCORING,0.19544523335180908,-2.9089484398725864,5.448927853500923,105.60728,36.306118,2959.391,4.7945,0.3154
492895051095038208,M,dwarf,M_dwarf,M,0.9549364169836796,0.9549364169836796,3.053570310783928,,0.5896732374874222,HIGH,HOST_SCORING,0.24991550442074129,1.0598736240087496,6.025777127673564,49.163525,67.78066,3220.039,4.9567,0.2995
1246134939313968128,M,dwarf,M_dwarf,M,0.9411651628123324,0.9411651628123324,2.772384493939602,,0.5811694880366153,HIGH,HOST_SCORING,0.2613997483539748,1.5720415948521178,6.078927451026528,212.14075,19.380629,3237.644,4.8739,0.3761
1280154554927295104,M,dwarf,M_dwarf,M,0.9784235830604439,0.9784235830604439,3.8143417779035316,,0.5800095000382312,HIGH,HOST_SCORING,0.23003096663649764,-0.03807873920960114,5.8962081836053475,217.87502,26.152708,3159.8376,4.9909,0.2668
646069390349347840,K,dwarf,K_dwarf,K,0.8698262493059618,0.8698262493059618,1.8994233763855624,,0.5793434242189892,HIGH,HOST_SCORING,0.6168095378926329,4.937468257784726,8.189616603191352,142.52757,25.950417,4636.206,4.583,0.709
129531094046836480,M,dwarf,M_dwarf,M,0.9352211451565515,0.9352211451565515,2.669803784244647,,0.5774990571341705,HIGH,HOST_SCORING,0.26474698594837315,1.7075360652841796,6.080599581955958,41.282482,29.455427,3250.481,4.8989,0.3499
1409842084567475712,M,dwarf,M_dwarf,M,0.9720286319043916,0.9720286319043916,3.5482038417364947,,0.5762185729929233,HIGH,HOST_SCORING,0.2368221142695812,0.371425168296017,5.951124663610832,247.1638,46.446533,3179.4658,4.9724,0.2832
2009812976760907136,K,dwarf,K_dwarf,K,0.9235027429516833,0.9235027429516833,2.4909188851924418,,0.5702629437726644,HIGH,HOST_SCORING,0.4886701086039359,4.582996148669581,6.267141224200124,344.80133,56.58731,4737.846,4.5259,0.831
1978131575704906240,M,dwarf,M_dwarf,M,0.922199906462616,0.922199906462616,2.472619384880452,,0.5694584422406653,HIGH,HOST_SCORING,0.2717126224346414,1.9717694676281305,6.089560791609113,326.812,49.059753,3269.6128,4.8932,0.3589
2040362799954320256,M,dwarf,M_dwarf,M,0.9596967282330328,0.9596967282330328,3.1701846755199816,,0.5689082204965418,HIGH,HOST_SCORING,0.24815059879525125,0.9740545045130315,6.02504461535716,284.31104,28.629538,3207.7556,4.9325,0.3206
1400690402613737600,M,dwarf,M_dwarf,M,0.9902484730116982,0.9902484730116982,4.620532007545988,,0.5684026235087147,HIGH,HOST_SCORING,0.2155276970905309,-1.0600489770487038,5.590343423283549,233.74837,45.453625,3092.2793,4.9693,0.2142
1062577352867565824,M,dwarf,M_dwarf,M,0.9165397749199915,0.9165397749199915,2.396235293029905,,0.5659633110130947,HIGH,HOST_SCORING,0.27398567650864863,2.053143224853223,6.088791908719806,174.28578,70.42909,3278.0889,4.9,0.3566
1153054442435324032,M,dwarf,M_dwarf,M,0.9534926536047116,0.9534926536047116,3.0205214332385903,,0.565230445056873,HIGH,HOST_SCORING,0.2537290042480609,1.2385653216745935,6.053975010822585,225.06099,0.9921519,3216.3042,4.8931,0.3525
1795675321939484544,K,dwarf,K_dwarf,K,0.9022661083186059,0.9022661083186059,2.222661102558795,,0.5571493218867392,HIGH,HOST_SCORING,0.4876612085948882,4.578557229429434,7.903079684743691,330.35257,24.789967,4614.083,4.5362,0.8233
2045224775976728448,M,dwarf,M_dwarf,M,0.9010721860050974,0.9010721860050974,2.209194939444153,,0.5564120748581476,HIGH,HOST_SCORING,0.28200788086898815,2.3228732060578516,6.089127730694303,293.86475,31.81637,3296.0945,4.8857,0.3694
1547918514265433728,M,dwarf,M_dwarf,M,0.9385320116187681,0.9385320116187681,2.7258004396165814,,0.5563617764876058,HIGH,HOST_SCORING,0.26133430002202707,1.5693340546656587,6.069174390521987,183.97484,51.404827,3247.784,4.9264,0.3297
381624027688107008,M,dwarf,M_dwarf,M,0.9371139987099518,0.9371139987099518,2.701481354419003,,0.5555211784352594,HIGH,HOST_SCORING,0.2606007034618554,1.5388295794861873,6.0582836489922265,8.995041,42.58577,3250.3257,4.9456,0.3102
1194109519421720832,M,dwarf,M_dwarf,M,0.9364315403681397,0.9364315403681397,2.689958988029594,,0.5551166171302332,HIGH,HOST_SCORING,0.2620206316962217,1.5976142853777273,6.067832150037237,234.21846,13.8188305,3251.295,4.9326,0.3237
1966967375147969280,M,dwarf,M_dwarf,M,0.9361250975603982,0.9361250975603982,2.6848225976284557,,0.554934957833804,HIGH,HOST_SCORING,0.26432323907487626,1.6907008322726926,6.082804210690208,321.96222,40.5947,3248.3813,4.8886,0.3632
422188486273959552,K,dwarf,K_dwarf,K,0.8976909645014203,0.8976909645014203,2.1718278789454697,,0.554324170579627,HIGH,HOST_SCORING,0.46012917046043306,4.44212186479046,2.6427256495889124,5.232885,58.497204,4936.834,4.5724,0.8011
1149608813511503360,M,dwarf,M_dwarf,M,0.9655930802762472,0.9655930802762472,3.334484804604447,,0.5542504280785658,HIGH,HOST_SCORING,0.23542339866054102,0.29026400603568314,5.8179118948422825,107.25663,83.59214,3164.254,4.9158,0.1848
